"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-14","14.99"," 2017"," 2017","0.00",,,,,"86","77",,"   80","   80","0.0","21.9","28.0",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-15","13.42"," 1105"," 0727","0.00",,,,,"88","76",,"   90","  110","0.0","19.9","25.1",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-16","11.63"," 1424"," 2115","0.28",,,,,"86","78",,"  120","  120","0.0","17.9","23.9","    1",,,,"    1",,"    1",,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-17","8.05"," 1854"," 0834","2.53",,,,,"87","72",,"  110","  130","0.0","17.9","25.1","    1",,"    1",,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-18","2.68"," 2355",,"0.00",,,,,"88","72",,"  150",,"0.0","10.1",,,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-19","3.80"," 1709"," 1518","0.02",,,,,"85","75",,"  260","  130","0.0","13.0","17.0",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-20","6.26"," 1706"," 1701","0.00",,,,,"88","74",,"   80","  110","0.0","14.1","21.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-21","8.50"," 1325"," 1141","0.00",,,,,"88","77",,"   90","   90","0.0","17.9","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-22","10.07"," 1243"," 1551","0.00",,,,,"87","77",,"   80","   50","0.0","21.0","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-23","9.62"," 1320"," 1520","0.00",,,,,"88","77",,"   70","   80","0.0","17.0","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-24","8.28"," 1621"," 1621","0.00",,,,,"89","78",,"   90","   80","0.0","17.0","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-25","4.70"," 1736"," 1533","0.01",,,,,"88","76",,"  100","  140","0.0","15.0","19.9","    1",,"    1",,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-26","3.58"," 1321"," 1320","0.49",,,,,"90","74",,"  120","  110","0.0","17.0","21.0",,,,,"    1",,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-27","4.92"," 1601"," 1545","0.00",,,,,"90","74",,"  130","  120","0.0","15.0","23.0","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-28","2.91"," 1414"," 1414","0.07",,,,,"89","74",,"  120","  110","0.0","23.0","25.9",,,,,,,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-29","5.14"," 1703"," 1438","0.00",,,,,"89","73",,"  120","  150","0.0","14.1","21.0",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-30","6.71"," 1600"," 1444","0.00",,,,,"90","77",,"  120","  140","0.0","15.0","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-05-31","7.83"," 1312"," 1359","0.00",,,,,"90","78",,"  120","  120","0.0","17.9","23.0",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-01","5.82"," 1500"," 1446","0.38",,,,,"88","77",,"  130","  170","0.0","16.1","23.0","    1",,"    1",,"    1",,"    1",,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-02","5.59"," 1846"," 1835","0.04",,,,,"90","74",,"  290","  280","0.0","15.0","21.0","    1",,"    1",,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-03","5.37"," 1510"," 1508","3.17",,,,,"91","72",,"   50","   50","0.0","28.0","38.0","    1",,"    1",,"    1",,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-04","4.92"," 1712"," 1712","0.21",,,,,"95","76",,"   90","   90","0.0","23.0","28.0","    1",,"    1",,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-05","5.37"," 1829"," 1828","1.37",,,,,"94","73",,"  300","  310","0.0","17.0","23.9","    1","    1","    1",,,,,"    1",,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-06","3.80"," 1328"," 1327","0.21",,,,,"93","77",,"  220","  220","0.0","21.0","30.0","    1",,"    1",,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-07","5.59"," 1528"," 1527","0.25",,,,,"95","78",,"  240","  250","0.0","25.1","47.0","    1",,"    1",,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-08","6.71"," 1629"," 1627","0.00",,,,,"95","79",,"   70","   70","0.0","16.1","21.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-09","7.83"," 1539"," 1319","0.00",,,,,"91","80",,"   70","   80","0.0","17.9","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-10","5.37"," 1658"," 1509","0.00",,,,,"95","79",,"  100","  130","0.0","14.1","19.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-11","6.49"," 1646"," 1245","0.09",,,,,"91","80",,"  110","  140","0.0","13.0","17.0",,,"    1",,,,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-12","5.14"," 1527"," 1527","0.00",,,,,"93","79",,"  100","   90","0.0","16.1","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-13","6.49"," 0918"," 1557","0.00",,,,,"93","82",,"  120","  160","0.0","14.1","17.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-14","3.80"," 1315"," 1224","0.00",,,,,"92","80",,"  360","  150","0.0","13.0","19.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-15","4.03"," 1616"," 1614","0.00",,,,,"94","80",,"  130","  130","0.0","14.1","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-16","5.14"," 1610"," 1343","0.00",,,,,"93","80",,"  120","  140","0.0","16.1","25.1",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-17","4.03"," 1355"," 1355","0.23",,,,,"95","76",,"  130","  130","0.0","23.9","33.1","    1",,"    1",,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-18","2.91"," 1121"," 1120","0.07",,,,,"91","76",,"   50","   50","0.0","15.0","21.9",,,"    1",,,,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-19","5.82"," 1406"," 1356","0.00",,,,,"92","77",,"  120","  120","0.0","15.0","19.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-20","7.61"," 1423"," 1255","0.00",,,,,"92","79",,"  110","  140","0.0","17.9","23.0",,,"    1",,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-21","10.96"," 1350"," 1403","0.00",,,,,"93","83",,"  110","  100","0.0","17.0","23.9",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-22","13.42"," 0103"," 0102","0.23",,,,,"91","79",,"   90","   90","0.0","25.1","36.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-23","14.09"," 1001"," 1001","0.27",,,,,"91","80",,"  100","  100","0.0","25.1","30.0","    1",,,,"    1",,"    1",,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-24","14.32"," 1333"," 1309","0.00",,,,,"91","82",,"   90","   90","0.0","21.0","28.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-25","12.75"," 1811"," 1317","0.10",,,,,"92","79",,"   80","  100","0.0","21.0","28.0","    1",,,,,,"    1",,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-26","11.41"," 1429"," 1339","0.00",,,,,"91","83",,"  140","  150","0.0","17.9","25.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-27","9.62"," 1311"," 1518","0.00",,,,,"92","81",,"  120","   50","0.0","16.1","32.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-28","10.96"," 0901"," 1230","0.03",,,,,"92","82",,"  130","  150","0.0","17.9","23.9","    1",,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-29","12.30"," 1352"," 1253","0.00",,,,,"92","81",,"  100","  140","0.0","19.9","25.1",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-06-30","6.71"," 1451"," 1450","0.55",,,,,"92","77",,"  120","  120","0.0","29.1","34.9","    1",,"    1",,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-01","7.61"," 1540"," 1527","0.00",,,,,"92","82",,"  130","  150","0.0","15.0","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-02","4.70"," 1446"," 1427","0.20",,,,,"92","76",,"  310","  320","0.0","16.1","21.9","    1",,"    1",,,,"    1",,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-03","4.03"," 1246"," 1246","0.41",,,,,"88","78",,"   90","   90","0.0","17.9","21.9","    1",,,,"    1",,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-04","4.70"," 0059"," 0059","1.22",,,,,"89","73",,"  220","  220","0.0","28.0","34.9","    1","    1","    1",,"    1","    1",,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-05","6.04"," 1113"," 1306","0.41",,,,,"88","76",,"  120","  130","0.0","21.0","25.9","    1",,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-06","5.14"," 0925"," 0840","0.00",,,,,"90","76",,"  120","  100","0.0","12.1","15.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-07","6.93"," 1804"," 1803","0.01",,,,,"92","81",,"   40","   50","0.0","16.1","21.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-08","6.93"," 1442"," 1427","0.01",,,,,"92","80",,"   90","   90","0.0","17.0","23.9",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-09","4.70"," 1606"," 1429","0.00",,,,,"92","78",,"  140","  140","0.0","14.1","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-10","4.92"," 1508"," 1513","0.41",,,,,"94","78",,"  150","  140","0.0","31.1","38.9",,,"    1",,"    1",,,,,"    1",,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-11","5.14"," 1547"," 1542","0.69",,,,,"95","80",,"  160","  190","0.0","15.0","21.9","    1",,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-12","6.04"," 1627"," 1928","0.00",,,,,"94","79",,"  140","  190","0.0","15.0","23.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-13","3.80"," 1535"," 1534","0.00",,,,,"93","80",,"  230","  220","0.0","14.1","17.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-14","5.37"," 0608"," 0608","1.48",,,,,"88","77",,"   90","   90","0.0","19.9","23.9","    1",,"    1",,"    1",,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-15","9.84"," 2233"," 2232","0.31",,,,,"92","72",,"  150","  140","0.0","33.1","42.9","    1",,"    1",,"    1",,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-16","9.62"," 0912"," 0911","0.01",,,,,"88","75",,"  160","  170","0.0","21.0","29.1",,,,,,,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-17","10.96"," 1321"," 1113","0.02",,,,,"91","77",,"   90","   80","0.0","21.9","25.9",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-18","11.41"," 1436"," 1436","0.34",,,,,"91","79",,"  100","  100","0.0","28.0","32.0","    1",,,,"    1",,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-19","13.65"," 1038"," 1233","0.02",,,,,"91","80",,"  100","  100","0.0","23.9","30.0",,,,,"    1",,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-20","17.00"," 1651"," 1923","0.03",,,,,"91","80",,"  100","  110","0.0","25.9","31.1",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-21","14.76"," 1436"," 1435","0.00",,,,,"91","82",,"   80","   80","0.0","21.9","29.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-22","11.63"," 1237"," 1236","0.04",,,,,"91","82",,"   80","   80","0.0","21.0","28.0",,,,,,,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-23","13.20"," 1109"," 1109","1.50",,,,,"88","77",,"  100","  100","0.0","32.0","40.0","    1",,,,"    1",,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-24","10.96"," 1822"," 1047","0.10",,,,,"91","80",,"   90","  120","0.0","19.9","23.9","    1",,,,,,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-25","8.50"," 1513"," 1512","0.07",,,,,"89","78",,"  160","  150","0.0","21.0","28.0",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-26","7.61"," 1939"," 1624","0.00",,,,,"91","80",,"  110","  130","0.0","14.1","17.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-27","5.82"," 1436"," 1436","0.00",,,,,"91","82",,"  120","  130","0.0","15.0","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-28","4.03"," 1545"," 1540","0.00",,,,,"94","80",,"  130","  140","0.0","14.1","17.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-29","5.37"," 1640"," 1858","0.00",,,,,"92","79",,"  130","  180","0.0","13.0","17.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-30","5.82"," 1654"," 1652","0.02",,,,,"94","80",,"  190","  190","0.0","17.0","21.0",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-07-31","4.25"," 1332"," 1737","0.06",,,,,"93","79",,"   90","  150","0.0","15.0","23.0",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-01","3.36"," 1341"," 1340","0.01",,,,,"93","78",,"  220","  210","0.0","15.0","21.0",,,,,,,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-02","2.01"," 1307"," 1157","0.00",,,,,"91","81",,"  160","   80","0.0","13.0","19.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-03","5.59"," 2210"," 2208","0.03",,,,,"92","80",,"   90","   90","0.0","16.1","19.9",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-04","5.37"," 1043"," 1051","0.02",,,,,"92","78",,"  120","  140","0.0","16.1","21.0","    1",,"    1",,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-05","7.61"," 1356"," 1239","0.03",,,,,"92","78",,"  120","  150","0.0","17.0","25.1","    1","    1",,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-06","5.59"," 1443"," 1149","0.00",,,,,"93","81",,"  120","  130","0.0","16.1","21.9",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-07","3.58"," 1526"," 1548","0.00",,,,,"94","81",,"  210","  190","0.0","17.0","23.9",,,"    1",,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-08","4.70"," 1644"," 1643","1.38",,,,,"87","72",,"  290","  290","0.0","25.9","38.0","    1","    1","    1",,"    1",,"    1","    1",,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-09","5.82"," 1033"," 1402","0.51",,,,,"86","76",,"  160","  170","0.0","14.1","19.9","    1",,,,"    1",,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-10","6.49"," 1352"," 1352","1.06",,,,,"84","75",,"  150","  140","0.0","17.0","25.1","    1",,,,"    1",,"    1",,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-11","5.59"," 1602"," 1428","0.00",,,,,"91","78",,"  130","  130","0.0","14.1","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-12","4.25"," 1520"," 1544","0.00",,,,,"93","80",,"  130","  110","0.0","14.1","17.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-13","4.47"," 1649"," 1639","0.00",,,,,"94","81",,"  120","  140","0.0","13.0","17.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-14","3.36"," 1525"," 1347","0.08",,,,,"93","82",,"  130","  120","0.0","15.0","21.0",,,"    1",,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-15","3.36"," 1608"," 1606","0.82",,,,,"96","76",,"  340","  360","0.0","33.1","47.0","    1",,"    1",,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-16","3.80"," 1507"," 1341","0.06",,,,,"92","78",,"  210","  280","0.0","15.0","19.9","    1",,"    1",,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-17","4.92"," 1551"," 1543","0.00",,,,,"93","80",,"  140","  140","0.0","15.0","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-18","6.49"," 1712"," 1325","0.00",,,,,"92","81",,"  110","  100","0.0","14.1","17.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-19","5.59"," 1351"," 1341","0.00",,,,,"93","79",,"  140","  150","0.0","15.0","21.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-20","2.68"," 1642"," 1641","0.49",,,,,"92","78",,"  140","  140","0.0","17.9","21.9",,,"    1",,,,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-21","2.46"," 1842"," 1842","1.60",,,,,"96","76",,"  260","  260","0.0","21.9","31.1","    1","    1","    1",,"    1",,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-22","3.58"," 1142"," 1142","0.01",,,,,"90","78",,"  160","  150","0.0","17.0","23.0",,,"    1",,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-23","3.13"," 1108"," 1107","0.71",,,,,"91","79",,"  190","  180","0.0","23.0","34.9","    1",,,,"    1",,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-24","5.37"," 1426"," 1425","0.00",,,,,"95","81",,"  200","  190","0.0","14.1","17.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-25","3.80"," 1509"," 1508","0.12",,,,,"92","80",,"  130","  120","0.0","14.1","21.0","    1",,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-26","6.49"," 0459"," 0458","1.29",,,,,"90","73",,"  200","  200","0.0","25.1","30.0","    1","    1","    1",,"    1",,"    1",,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-27","6.93"," 1613"," 1305","0.00",,,,,"92","81",,"   80","  110","0.0","15.0","21.9",,,,,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-28","9.84"," 1312"," 1308","0.00",,,,,"92","81",,"   90","   70","0.0","21.9","28.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-29","8.28"," 1147"," 1204","0.12",,,,,"91","79",,"   80","   80","0.0","17.9","23.9","    1",,,,"    1",,"    1",,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-30","5.37"," 2158"," 1436","0.35",,,,,"89","77",,"   90","   60","0.0","17.9","23.0","    1",,,,"    1",,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-08-31","10.96"," 1210"," 1533","0.06",,,,,"90","77",,"   80","   60","0.0","23.0","30.0","    1",,,,"    1",,"    1",,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-01","9.84"," 0729"," 1216","0.15",,,,,"90","78",,"   60","   70","0.0","21.9","29.1","    1",,,,,,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-02","4.25"," 1640"," 1646","0.00",,,,,"93","77",,"  160","  160","0.0","15.0","21.9","    1",,,,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-03","2.91"," 1109"," 1108","1.94",,,,,"91","76",,"  200","  200","0.0","25.9","32.0","    1",,"    1",,"    1",,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-04","4.47"," 1656"," 1655","0.51",,,,,"95","77",,"  290","  300","0.0","21.0","25.9",,,"    1",,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-05","3.13"," 2349"," 2348","0.65",,,,,"91","77",,"   80","   80","0.0","17.0","23.0","    1",,"    1",,"    1",,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-06","5.37"," 0022"," 0021","0.56",,,,,"88","75",,"  100","  100","0.0","17.9","23.0","    1",,"    1",,"    1",,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-07","6.71"," 1304"," 1303","0.69",,,,,"90","76",,"  120","  130","0.0","25.9","36.9","    1",,"    1",,"    1",,"    1",,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-08","8.28"," 1057"," 1633","0.14",,,,,"91","77",,"  100","  140","0.0","19.9","25.9","    1",,,,"    1",,"    1",,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-09","5.82"," 1928"," 1928","0.00",,,,,"91","80",,"   40","  150","0.0","13.0","21.0",,,,,"    1",,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-10","3.80"," 1454"," 1520","0.14",,,,,"89","80",,"   50","  310","0.0","12.1","14.1","    1",,"    1",,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-11","3.36"," 1251"," 1250","0.52",,,,,"91","80",,"  120","  110","0.0","13.0","17.0",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-12","3.13"," 1259"," 1255","1.57",,,,,"89","77",,"  310","  330","0.0","21.0","25.9","    1",,"    1",,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-13","7.38"," 1524"," 1648","0.00",,,,,"91","77",,"   90","   90","0.0","17.0","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-14","6.49"," 0941"," 0941","1.51",,,,,"88","76",,"   80","   90","0.0","23.9","25.9","    1",,,,"    1",,"    1",,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-15","12.53"," 1305"," 1516","0.17",,,,,"90","78",,"   90","   90","0.0","23.9","28.0","    1",,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-16","10.74"," 1425"," 1204","0.02",,,,,"90","80",,"   90","   90","0.0","17.9","23.9",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-17","7.61"," 1445"," 1536","0.12",,,,,"90","77",,"   70","  100","0.0","21.9","25.9",,,,,"    1",,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-18","10.29"," 1658"," 1656","0.00",,,,,"89","80",,"   50","   50","0.0","19.9","28.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2010-09-19","7.83"," 1425"," 1616","0.00",,,,,"89","79",,"   40","   70","0.0","16.1","21.9",,,,,,,,,,,,,"    1"
